dataset,node,n_neighbors,leaf_size,contamination,id,precision,recall,fscore
BGP_testbed_3,leaf3,10,30,0.076,8263,1.0,1.0,1.0
BGP_testbed_3,leaf5,10,30,0.076,8264,1.0,1.0,1.0
BGP_testbed_3,leaf6,10,30,0.076,8265,1.0,1.0,1.0
BGP_testbed_3,leaf7,10,30,0.076,8266,1.0,1.0,1.0
BGP_testbed_3,leaf8,10,30,0.076,8267,0.64,0.88,0.676923076923077
BGP_testbed_3,spine1,10,30,0.076,8268,1.0,1.0,1.0
BGP_testbed_3,spine2,10,30,0.076,8269,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,10,30,0.076,8270,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine4,10,30,0.076,8271,1.0,1.0,1.0
BGP_testbed_2,leaf1,10,30,0.081,8272,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf2,10,30,0.081,8273,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf3,10,30,0.081,8274,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf5,10,30,0.081,8275,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf6,10,30,0.081,8276,0.86,0.86,0.86
BGP_testbed_2,leaf7,10,30,0.081,8277,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf8,10,30,0.081,8278,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine1,10,30,0.081,8279,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,10,30,0.081,8280,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine3,10,30,0.081,8281,1.0,1.0,1.0
BGP_testbed_2,spine4,10,30,0.081,8282,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,10,30,0.081,8283,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.081,8284,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf3,10,30,0.081,8285,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf5,10,30,0.081,8286,1.0,1.0,1.0
BGP_testbed_3,leaf6,10,30,0.081,8287,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf7,10,30,0.081,8288,1.0,1.0,1.0
BGP_testbed_3,leaf8,10,30,0.081,8289,0.54,0.88,0.5852216748768473
BGP_testbed_3,spine1,10,30,0.081,8290,1.0,1.0,1.0
BGP_testbed_3,spine2,10,30,0.081,8291,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,10,30,0.081,8292,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine4,10,30,0.081,8293,1.0,1.0,1.0
BGP_testbed_2,leaf1,10,30,0.08600000000000001,8294,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf2,10,30,0.08600000000000001,8295,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf3,10,30,0.08600000000000001,8296,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf5,10,30,0.08600000000000001,8297,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf6,10,30,0.08600000000000001,8298,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf7,10,30,0.08600000000000001,8299,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf8,10,30,0.08600000000000001,8300,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,10,30,0.08600000000000001,8301,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,10,30,0.08600000000000001,8302,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine3,10,30,0.08600000000000001,8303,1.0,1.0,1.0
BGP_testbed_2,spine4,10,30,0.08600000000000001,8304,0.41,1.0,0.4648526077097505
BGP_testbed_3,leaf1,10,30,0.08600000000000001,8305,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.08600000000000001,8306,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf3,10,30,0.08600000000000001,8307,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf5,10,30,0.08600000000000001,8308,1.0,1.0,1.0
BGP_testbed_3,leaf6,10,30,0.08600000000000001,8309,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf7,10,30,0.08600000000000001,8310,1.0,1.0,1.0
BGP_testbed_3,leaf8,10,30,0.08600000000000001,8311,0.54,0.88,0.5852216748768473
BGP_testbed_3,spine1,10,30,0.08600000000000001,8312,1.0,1.0,1.0
BGP_testbed_3,spine2,10,30,0.08600000000000001,8313,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,10,30,0.08600000000000001,8314,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine4,10,30,0.08600000000000001,8315,1.0,1.0,1.0
BGP_testbed_2,leaf1,10,30,0.091,8316,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf2,10,30,0.091,8317,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf3,10,30,0.091,8318,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf5,10,30,0.091,8319,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf6,10,30,0.091,8320,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf7,10,30,0.091,8321,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf8,10,30,0.091,8322,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,10,30,0.091,8323,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,10,30,0.091,8324,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine3,10,30,0.091,8325,1.0,1.0,1.0
BGP_testbed_2,spine4,10,30,0.091,8326,0.39,1.0,0.4441913439635536
BGP_testbed_3,leaf1,10,30,0.091,8327,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.091,8328,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf3,10,30,0.091,8329,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf5,10,30,0.091,8330,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf6,10,30,0.091,8331,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf7,10,30,0.091,8332,1.0,1.0,1.0
BGP_testbed_3,leaf8,10,30,0.091,8333,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,10,30,0.091,8334,1.0,1.0,1.0
BGP_testbed_3,spine2,10,30,0.091,8335,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,10,30,0.091,8336,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine4,10,30,0.091,8337,1.0,1.0,1.0
BGP_testbed_2,leaf1,10,30,0.096,8338,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf2,10,30,0.096,8339,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf3,10,30,0.096,8340,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf5,10,30,0.096,8341,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf6,10,30,0.096,8342,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf7,10,30,0.096,8343,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf8,10,30,0.096,8344,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,10,30,0.096,8345,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,10,30,0.096,8346,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine3,10,30,0.096,8347,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine4,10,30,0.096,8348,0.39,1.0,0.4441913439635536
BGP_testbed_3,leaf1,10,30,0.096,8349,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.096,8350,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf3,10,30,0.096,8351,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf5,10,30,0.096,8352,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf6,10,30,0.096,8353,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf7,10,30,0.096,8354,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf8,10,30,0.096,8355,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,10,30,0.096,8356,1.0,1.0,1.0
BGP_testbed_3,spine2,10,30,0.096,8357,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,10,30,0.096,8358,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine4,10,30,0.096,8359,1.0,1.0,1.0
BGP_testbed_2,leaf1,10,30,0.101,8360,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf2,10,30,0.101,8361,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf3,10,30,0.101,8362,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf5,10,30,0.101,8363,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf6,10,30,0.101,8364,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf7,10,30,0.101,8365,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf8,10,30,0.101,8366,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine1,10,30,0.101,8367,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine2,10,30,0.101,8368,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine3,10,30,0.101,8369,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,10,30,0.101,8370,0.39,1.0,0.4441913439635536
BGP_testbed_3,leaf1,10,30,0.101,8371,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.101,8372,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf3,10,30,0.101,8373,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf5,10,30,0.101,8374,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf6,10,30,0.101,8375,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf7,10,30,0.101,8376,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf8,10,30,0.101,8377,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,10,30,0.101,8378,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine2,10,30,0.101,8379,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine3,10,30,0.101,8380,0.62,1.0,0.670995670995671
BGP_testbed_3,spine4,10,30,0.101,8381,1.0,1.0,1.0
BGP_testbed_2,leaf1,10,30,0.106,8382,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf2,10,30,0.106,8383,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf3,10,30,0.106,8384,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf5,10,30,0.106,8385,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf6,10,30,0.106,8386,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf7,10,30,0.106,8387,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf8,10,30,0.106,8388,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine1,10,30,0.106,8389,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine2,10,30,0.106,8390,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine3,10,30,0.106,8391,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,10,30,0.106,8392,0.37,1.0,0.4233409610983982
BGP_testbed_3,leaf1,10,30,0.106,8393,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.106,8394,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf3,10,30,0.106,8395,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf5,10,30,0.106,8396,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf6,10,30,0.106,8397,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf7,10,30,0.106,8398,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf8,10,30,0.106,8399,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,10,30,0.106,8400,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine2,10,30,0.106,8401,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine3,10,30,0.106,8402,0.62,1.0,0.670995670995671
BGP_testbed_3,spine4,10,30,0.106,8403,1.0,1.0,1.0
BGP_testbed_2,leaf1,10,30,0.111,8404,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf2,10,30,0.111,8405,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf3,10,30,0.111,8406,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf5,10,30,0.111,8407,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf6,10,30,0.111,8408,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf7,10,30,0.111,8409,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf8,10,30,0.111,8410,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine1,10,30,0.111,8411,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine2,10,30,0.111,8412,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine3,10,30,0.111,8413,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,10,30,0.111,8414,0.37,1.0,0.4233409610983982
BGP_testbed_3,leaf1,10,30,0.111,8415,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.111,8416,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf3,10,30,0.111,8417,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf5,10,30,0.111,8418,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf6,10,30,0.111,8419,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf7,10,30,0.111,8420,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf8,10,30,0.111,8421,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine1,10,30,0.111,8422,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine2,10,30,0.111,8423,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine3,10,30,0.111,8424,0.62,1.0,0.670995670995671
BGP_testbed_3,spine4,10,30,0.111,8425,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,10,30,0.116,8426,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf2,10,30,0.116,8427,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf3,10,30,0.116,8428,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf5,10,30,0.116,8429,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf6,10,30,0.116,8430,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf7,10,30,0.116,8431,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf8,10,30,0.116,8432,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine1,10,30,0.116,8433,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine2,10,30,0.116,8434,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine3,10,30,0.116,8435,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,10,30,0.116,8436,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf1,10,30,0.116,8437,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.116,8438,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf3,10,30,0.116,8439,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf5,10,30,0.116,8440,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf6,10,30,0.116,8441,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf7,10,30,0.116,8442,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf8,10,30,0.116,8443,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine1,10,30,0.116,8444,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine2,10,30,0.116,8445,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine3,10,30,0.116,8446,0.62,1.0,0.670995670995671
BGP_testbed_3,spine4,10,30,0.116,8447,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,10,30,0.121,8448,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf2,10,30,0.121,8449,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf3,10,30,0.121,8450,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf5,10,30,0.121,8451,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf6,10,30,0.121,8452,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf7,10,30,0.121,8453,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf8,10,30,0.121,8454,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine1,10,30,0.121,8455,0.32,1.0,0.37037037037037035
BGP_testbed_2,spine2,10,30,0.121,8456,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine3,10,30,0.121,8457,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,10,30,0.121,8458,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf1,10,30,0.121,8459,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.121,8460,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf3,10,30,0.121,8461,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf5,10,30,0.121,8462,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf6,10,30,0.121,8463,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf7,10,30,0.121,8464,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf8,10,30,0.121,8465,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine1,10,30,0.121,8466,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine2,10,30,0.121,8467,0.62,1.0,0.670995670995671
BGP_testbed_3,spine3,10,30,0.121,8468,0.62,1.0,0.670995670995671
BGP_testbed_3,spine4,10,30,0.121,8469,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,10,30,0.126,8470,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,10,30,0.126,8471,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf3,10,30,0.126,8472,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf5,10,30,0.126,8473,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf6,10,30,0.126,8474,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf7,10,30,0.126,8475,0.35,1.0,0.40229885057471265
BGP_testbed_2,leaf8,10,30,0.126,8476,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine1,10,30,0.126,8477,0.29,1.0,0.337995337995338
BGP_testbed_2,spine2,10,30,0.126,8478,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine3,10,30,0.126,8479,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine4,10,30,0.126,8480,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf1,10,30,0.126,8481,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.126,8482,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf3,10,30,0.126,8483,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf5,10,30,0.126,8484,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf6,10,30,0.126,8485,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf7,10,30,0.126,8486,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf8,10,30,0.126,8487,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine1,10,30,0.126,8488,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine2,10,30,0.126,8489,0.57,1.0,0.62363238512035
BGP_testbed_3,spine3,10,30,0.126,8490,0.57,1.0,0.62363238512035
BGP_testbed_3,spine4,10,30,0.126,8491,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,10,30,0.131,8492,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf2,10,30,0.131,8493,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf3,10,30,0.131,8494,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf5,10,30,0.131,8495,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf6,10,30,0.131,8496,0.35,1.0,0.40229885057471265
BGP_testbed_2,leaf7,10,30,0.131,8497,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf8,10,30,0.131,8498,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine1,10,30,0.131,8499,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine2,10,30,0.131,8500,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine3,10,30,0.131,8501,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine4,10,30,0.131,8502,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf1,10,30,0.131,8503,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.131,8504,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf3,10,30,0.131,8505,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf5,10,30,0.131,8506,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf6,10,30,0.131,8507,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf7,10,30,0.131,8508,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf8,10,30,0.131,8509,0.5,1.0,0.5555555555555556
BGP_testbed_3,spine1,10,30,0.131,8510,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine2,10,30,0.131,8511,0.5,1.0,0.5555555555555556
BGP_testbed_3,spine3,10,30,0.131,8512,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine4,10,30,0.131,8513,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,10,30,0.136,8514,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf2,10,30,0.136,8515,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf3,10,30,0.136,8516,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf5,10,30,0.136,8517,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf6,10,30,0.136,8518,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf7,10,30,0.136,8519,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf8,10,30,0.136,8520,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine1,10,30,0.136,8521,0.24,1.0,0.2830188679245283
BGP_testbed_2,spine2,10,30,0.136,8522,0.29,1.0,0.337995337995338
BGP_testbed_2,spine3,10,30,0.136,8523,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine4,10,30,0.136,8524,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf1,10,30,0.136,8525,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.136,8526,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf3,10,30,0.136,8527,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf5,10,30,0.136,8528,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf6,10,30,0.136,8529,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf7,10,30,0.136,8530,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf8,10,30,0.136,8531,0.5,1.0,0.5555555555555556
BGP_testbed_3,spine1,10,30,0.136,8532,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine2,10,30,0.136,8533,0.47,1.0,0.5257270693512304
BGP_testbed_3,spine3,10,30,0.136,8534,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine4,10,30,0.136,8535,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,10,30,0.14100000000000001,8536,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf2,10,30,0.14100000000000001,8537,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf3,10,30,0.14100000000000001,8538,0.35,1.0,0.40229885057471265
BGP_testbed_2,leaf5,10,30,0.14100000000000001,8539,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf6,10,30,0.14100000000000001,8540,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf7,10,30,0.14100000000000001,8541,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf8,10,30,0.14100000000000001,8542,0.32,1.0,0.37037037037037035
BGP_testbed_2,spine1,10,30,0.14100000000000001,8543,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine2,10,30,0.14100000000000001,8544,0.29,1.0,0.337995337995338
BGP_testbed_2,spine3,10,30,0.14100000000000001,8545,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine4,10,30,0.14100000000000001,8546,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf1,10,30,0.14100000000000001,8547,1.0,1.0,1.0
BGP_testbed_3,leaf2,10,30,0.14100000000000001,8548,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf3,10,30,0.14100000000000001,8549,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf5,10,30,0.14100000000000001,8550,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf6,10,30,0.14100000000000001,8551,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf7,10,30,0.14100000000000001,8552,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf8,10,30,0.14100000000000001,8553,0.47,1.0,0.5257270693512304
BGP_testbed_3,spine1,10,30,0.14100000000000001,8554,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine2,10,30,0.14100000000000001,8555,0.42,1.0,0.47511312217194573
BGP_testbed_3,spine3,10,30,0.14100000000000001,8556,0.47,1.0,0.5257270693512304
BGP_testbed_3,spine4,10,30,0.14100000000000001,8557,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,10,30,0.146,8558,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf2,10,30,0.146,8559,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf3,10,30,0.146,8560,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf5,10,30,0.146,8561,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf6,10,30,0.146,8562,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf7,10,30,0.146,8563,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf8,10,30,0.146,8564,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine1,10,30,0.146,8565,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine2,10,30,0.146,8566,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine3,10,30,0.146,8567,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine4,10,30,0.146,8568,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf1,10,30,0.146,8569,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf2,10,30,0.146,8570,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf3,10,30,0.146,8571,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf5,10,30,0.146,8572,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf6,10,30,0.146,8573,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf7,10,30,0.146,8574,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf8,10,30,0.146,8575,0.42,1.0,0.47511312217194573
BGP_testbed_3,spine1,10,30,0.146,8576,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine2,10,30,0.146,8577,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine3,10,30,0.146,8578,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine4,10,30,0.146,8579,0.8,1.0,0.8333333333333334
BGP_testbed_2,leaf1,10,30,0.151,8580,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf2,10,30,0.151,8581,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf3,10,30,0.151,8582,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf5,10,30,0.151,8583,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf6,10,30,0.151,8584,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf7,10,30,0.151,8585,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf8,10,30,0.151,8586,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine1,10,30,0.151,8587,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine2,10,30,0.151,8588,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine3,10,30,0.151,8589,0.37,1.0,0.4233409610983982
