dataset,node,window,R,k,id,precision,recall,fscore
BGP_testbed_2,spine3,45,16.0,2,27289,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine4,45,16.0,2,27290,0.5,0.29,0.4367469879518072
BGP_testbed_3,leaf1,45,16.0,2,27291,,0.0,
BGP_testbed_3,leaf2,45,16.0,2,27292,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,16.0,2,27293,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,16.0,2,27294,1.0,0.25,0.625
BGP_testbed_3,leaf6,45,16.0,2,27295,0.5,0.12,0.30612244897959184
BGP_testbed_3,leaf7,45,16.0,2,27296,1.0,0.25,0.625
BGP_testbed_3,leaf8,45,16.0,2,27297,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine1,45,16.0,2,27298,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,16.0,2,27299,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,45,16.0,2,27300,0.5,0.12,0.30612244897959184
BGP_testbed_3,spine4,45,16.0,2,27301,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,45,16.0,3,27302,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf2,45,16.0,3,27303,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,45,16.0,3,27304,0.5,0.14,0.33018867924528306
BGP_testbed_2,leaf5,45,16.0,3,27305,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,45,16.0,3,27306,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf7,45,16.0,3,27307,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,45,16.0,3,27308,0.14,0.14,0.14
BGP_testbed_2,spine1,45,16.0,3,27309,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine2,45,16.0,3,27310,0.8,0.57,0.7402597402597402
BGP_testbed_2,spine3,45,16.0,3,27311,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,16.0,3,27312,0.75,0.43,0.6528340080971661
BGP_testbed_3,leaf1,45,16.0,3,27313,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,16.0,3,27314,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,16.0,3,27315,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,16.0,3,27316,1.0,0.25,0.625
BGP_testbed_3,leaf6,45,16.0,3,27317,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf7,45,16.0,3,27318,1.0,0.25,0.625
BGP_testbed_3,leaf8,45,16.0,3,27319,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,45,16.0,3,27320,0.88,0.88,0.88
BGP_testbed_3,spine2,45,16.0,3,27321,0.8,0.5,0.7142857142857143
BGP_testbed_3,spine3,45,16.0,3,27322,0.75,0.75,0.75
BGP_testbed_3,spine4,45,16.0,3,27323,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,45,16.0,4,27324,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,16.0,4,27325,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,45,16.0,4,27326,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf5,45,16.0,4,27327,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,45,16.0,4,27328,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf7,45,16.0,4,27329,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,45,16.0,4,27330,0.25,0.29,0.2570921985815603
BGP_testbed_2,spine1,45,16.0,4,27331,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine2,45,16.0,4,27332,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,45,16.0,4,27333,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,16.0,4,27334,0.75,0.43,0.6528340080971661
BGP_testbed_3,leaf1,45,16.0,4,27335,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,16.0,4,27336,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,16.0,4,27337,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,16.0,4,27338,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,45,16.0,4,27339,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,45,16.0,4,27340,1.0,0.25,0.625
BGP_testbed_3,leaf8,45,16.0,4,27341,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine1,45,16.0,4,27342,0.88,0.88,0.88
BGP_testbed_3,spine2,45,16.0,4,27343,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,45,16.0,4,27344,0.75,0.75,0.75
BGP_testbed_3,spine4,45,16.0,4,27345,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,45,16.0,5,27346,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,16.0,5,27347,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,16.0,5,27348,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf5,45,16.0,5,27349,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf6,45,16.0,5,27350,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf7,45,16.0,5,27351,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,45,16.0,5,27352,0.38,0.43,0.38904761904761903
BGP_testbed_2,spine1,45,16.0,5,27353,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine2,45,16.0,5,27354,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,45,16.0,5,27355,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,16.0,5,27356,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,45,16.0,5,27357,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,16.0,5,27358,1.0,0.25,0.625
BGP_testbed_3,leaf3,45,16.0,5,27359,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,16.0,5,27360,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,45,16.0,5,27361,1.0,0.75,0.9375
BGP_testbed_3,leaf7,45,16.0,5,27362,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,45,16.0,5,27363,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine1,45,16.0,5,27364,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,16.0,5,27365,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine3,45,16.0,5,27366,0.75,0.75,0.75
BGP_testbed_3,spine4,45,16.0,5,27367,1.0,0.25,0.625
BGP_testbed_2,leaf1,45,16.0,6,27368,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,16.0,6,27369,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,16.0,6,27370,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf5,45,16.0,6,27371,0.5,0.29,0.4367469879518072
BGP_testbed_2,leaf6,45,16.0,6,27372,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf7,45,16.0,6,27373,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf8,45,16.0,6,27374,0.33,0.43,0.3460975609756098
BGP_testbed_2,spine1,45,16.0,6,27375,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine2,45,16.0,6,27376,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine3,45,16.0,6,27377,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,16.0,6,27378,0.75,0.43,0.6528340080971661
BGP_testbed_3,leaf1,45,16.0,6,27379,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,16.0,6,27380,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf3,45,16.0,6,27381,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,16.0,6,27382,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,45,16.0,6,27383,1.0,0.75,0.9375
BGP_testbed_3,leaf7,45,16.0,6,27384,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,45,16.0,6,27385,0.71,0.62,0.6899686520376176
BGP_testbed_3,spine1,45,16.0,6,27386,0.88,0.88,0.88
BGP_testbed_3,spine2,45,16.0,6,27387,0.83,0.62,0.7773413897280965
BGP_testbed_3,spine3,45,16.0,6,27388,0.75,0.75,0.75
BGP_testbed_3,spine4,45,16.0,6,27389,1.0,0.62,0.8908045977011495
BGP_testbed_2,leaf1,45,16.0,7,27390,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,16.0,7,27391,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,16.0,7,27392,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf5,45,16.0,7,27393,0.4,0.29,0.37179487179487175
BGP_testbed_2,leaf6,45,16.0,7,27394,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,45,16.0,7,27395,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf8,45,16.0,7,27396,0.38,0.43,0.38904761904761903
BGP_testbed_2,spine1,45,16.0,7,27397,0.5,0.14,0.33018867924528306
BGP_testbed_2,spine2,45,16.0,7,27398,0.83,0.71,0.8028610354223432
BGP_testbed_2,spine3,45,16.0,7,27399,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,16.0,7,27400,0.67,0.57,0.6472881355932204
BGP_testbed_3,leaf1,45,16.0,7,27401,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,16.0,7,27402,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf3,45,16.0,7,27403,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,16.0,7,27404,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,45,16.0,7,27405,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,45,16.0,7,27406,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf8,45,16.0,7,27407,0.75,0.75,0.75
BGP_testbed_3,spine1,45,16.0,7,27408,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,16.0,7,27409,0.88,0.88,0.88
BGP_testbed_3,spine3,45,16.0,7,27410,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine4,45,16.0,7,27411,1.0,0.62,0.8908045977011495
BGP_testbed_2,leaf1,45,16.0,8,27412,0.75,0.43,0.6528340080971661
BGP_testbed_2,leaf2,45,16.0,8,27413,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,16.0,8,27414,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,45,16.0,8,27415,0.4,0.29,0.37179487179487175
BGP_testbed_2,leaf6,45,16.0,8,27416,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,45,16.0,8,27417,0.75,0.43,0.6528340080971661
BGP_testbed_2,leaf8,45,16.0,8,27418,0.43,0.43,0.43
BGP_testbed_2,spine1,45,16.0,8,27419,0.75,0.43,0.6528340080971661
BGP_testbed_2,spine2,45,16.0,8,27420,0.86,0.86,0.86
BGP_testbed_2,spine3,45,16.0,8,27421,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,16.0,8,27422,0.67,0.57,0.6472881355932204
BGP_testbed_3,leaf1,45,16.0,8,27423,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,16.0,8,27424,0.71,0.62,0.6899686520376176
BGP_testbed_3,leaf3,45,16.0,8,27425,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,16.0,8,27426,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,45,16.0,8,27427,1.0,0.75,0.9375
BGP_testbed_3,leaf7,45,16.0,8,27428,1.0,0.75,0.9375
BGP_testbed_3,leaf8,45,16.0,8,27429,0.6,0.75,0.625
BGP_testbed_3,spine1,45,16.0,8,27430,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,16.0,8,27431,0.88,0.88,0.88
BGP_testbed_3,spine3,45,16.0,8,27432,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine4,45,16.0,8,27433,1.0,0.62,0.8908045977011495
BGP_testbed_2,leaf1,45,16.0,9,27434,0.8,0.57,0.7402597402597402
BGP_testbed_2,leaf2,45,16.0,9,27435,0.75,0.43,0.6528340080971661
BGP_testbed_2,leaf3,45,16.0,9,27436,0.6,0.43,0.5560344827586208
BGP_testbed_2,leaf5,45,16.0,9,27437,0.38,0.43,0.38904761904761903
BGP_testbed_2,leaf6,45,16.0,9,27438,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,45,16.0,9,27439,0.5,0.29,0.4367469879518072
BGP_testbed_2,leaf8,45,16.0,9,27440,0.57,0.57,0.57
BGP_testbed_2,spine1,45,16.0,9,27441,0.8,0.57,0.7402597402597402
BGP_testbed_2,spine2,45,16.0,9,27442,0.67,0.86,0.7009732360097324
BGP_testbed_2,spine3,45,16.0,9,27443,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,16.0,9,27444,0.67,0.57,0.6472881355932204
BGP_testbed_3,leaf1,45,16.0,9,27445,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,16.0,9,27446,0.62,0.62,0.62
BGP_testbed_3,leaf3,45,16.0,9,27447,0.75,0.38,0.6277533039647577
BGP_testbed_3,leaf5,45,16.0,9,27448,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,45,16.0,9,27449,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,45,16.0,9,27450,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf8,45,16.0,9,27451,0.55,0.75,0.5809859154929577
BGP_testbed_3,spine1,45,16.0,9,27452,0.88,0.88,0.88
BGP_testbed_3,spine2,45,16.0,9,27453,0.88,0.88,0.88
BGP_testbed_3,spine3,45,16.0,9,27454,0.75,0.75,0.75
BGP_testbed_3,spine4,45,16.0,9,27455,1.0,0.5,0.8333333333333334
BGP_testbed_2,leaf1,45,17.0,2,27456,,0.0,
BGP_testbed_2,leaf2,45,17.0,2,27457,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf3,45,17.0,2,27458,,0.0,
BGP_testbed_2,leaf5,45,17.0,2,27459,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,45,17.0,2,27460,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,45,17.0,2,27461,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,45,17.0,2,27462,0.0,0.0,
BGP_testbed_2,spine1,45,17.0,2,27463,,0.0,
BGP_testbed_2,spine2,45,17.0,2,27464,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine3,45,17.0,2,27465,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine4,45,17.0,2,27466,0.5,0.29,0.4367469879518072
BGP_testbed_3,leaf1,45,17.0,2,27467,,0.0,
BGP_testbed_3,leaf2,45,17.0,2,27468,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,17.0,2,27469,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,17.0,2,27470,,0.0,
BGP_testbed_3,leaf6,45,17.0,2,27471,0.5,0.12,0.30612244897959184
BGP_testbed_3,leaf7,45,17.0,2,27472,1.0,0.25,0.625
BGP_testbed_3,leaf8,45,17.0,2,27473,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine1,45,17.0,2,27474,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,17.0,2,27475,1.0,0.38,0.753968253968254
BGP_testbed_3,spine3,45,17.0,2,27476,0.5,0.12,0.30612244897959184
BGP_testbed_3,spine4,45,17.0,2,27477,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,45,17.0,3,27478,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf2,45,17.0,3,27479,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,45,17.0,3,27480,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,45,17.0,3,27481,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,45,17.0,3,27482,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf7,45,17.0,3,27483,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,45,17.0,3,27484,0.14,0.14,0.14
BGP_testbed_2,spine1,45,17.0,3,27485,,0.0,
BGP_testbed_2,spine2,45,17.0,3,27486,0.8,0.57,0.7402597402597402
BGP_testbed_2,spine3,45,17.0,3,27487,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine4,45,17.0,3,27488,0.75,0.43,0.6528340080971661
BGP_testbed_3,leaf1,45,17.0,3,27489,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,17.0,3,27490,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,17.0,3,27491,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,17.0,3,27492,1.0,0.25,0.625
BGP_testbed_3,leaf6,45,17.0,3,27493,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf7,45,17.0,3,27494,1.0,0.25,0.625
BGP_testbed_3,leaf8,45,17.0,3,27495,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,45,17.0,3,27496,0.88,0.88,0.88
BGP_testbed_3,spine2,45,17.0,3,27497,0.8,0.5,0.7142857142857143
BGP_testbed_3,spine3,45,17.0,3,27498,0.75,0.75,0.75
BGP_testbed_3,spine4,45,17.0,3,27499,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,45,17.0,4,27500,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf2,45,17.0,4,27501,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf3,45,17.0,4,27502,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,45,17.0,4,27503,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,45,17.0,4,27504,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf7,45,17.0,4,27505,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,45,17.0,4,27506,0.25,0.29,0.2570921985815603
BGP_testbed_2,spine1,45,17.0,4,27507,,0.0,
BGP_testbed_2,spine2,45,17.0,4,27508,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,45,17.0,4,27509,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine4,45,17.0,4,27510,0.75,0.43,0.6528340080971661
BGP_testbed_3,leaf1,45,17.0,4,27511,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,17.0,4,27512,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,17.0,4,27513,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,17.0,4,27514,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,45,17.0,4,27515,1.0,0.25,0.625
BGP_testbed_3,leaf7,45,17.0,4,27516,1.0,0.25,0.625
BGP_testbed_3,leaf8,45,17.0,4,27517,1.0,0.38,0.753968253968254
BGP_testbed_3,spine1,45,17.0,4,27518,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,17.0,4,27519,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,45,17.0,4,27520,0.75,0.75,0.75
BGP_testbed_3,spine4,45,17.0,4,27521,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,45,17.0,5,27522,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,17.0,5,27523,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,17.0,5,27524,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf5,45,17.0,5,27525,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,45,17.0,5,27526,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf7,45,17.0,5,27527,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,45,17.0,5,27528,0.38,0.43,0.38904761904761903
BGP_testbed_2,spine1,45,17.0,5,27529,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine2,45,17.0,5,27530,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,45,17.0,5,27531,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine4,45,17.0,5,27532,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,45,17.0,5,27533,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,17.0,5,27534,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,17.0,5,27535,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,17.0,5,27536,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,45,17.0,5,27537,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,45,17.0,5,27538,1.0,0.25,0.625
BGP_testbed_3,leaf8,45,17.0,5,27539,1.0,0.25,0.625
BGP_testbed_3,spine1,45,17.0,5,27540,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,17.0,5,27541,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine3,45,17.0,5,27542,0.75,0.75,0.75
BGP_testbed_3,spine4,45,17.0,5,27543,1.0,0.25,0.625
BGP_testbed_2,leaf1,45,17.0,6,27544,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,17.0,6,27545,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,17.0,6,27546,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,45,17.0,6,27547,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf6,45,17.0,6,27548,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf7,45,17.0,6,27549,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf8,45,17.0,6,27550,0.25,0.29,0.2570921985815603
BGP_testbed_2,spine1,45,17.0,6,27551,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine2,45,17.0,6,27552,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,45,17.0,6,27553,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,17.0,6,27554,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,45,17.0,6,27555,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,17.0,6,27556,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,45,17.0,6,27557,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,17.0,6,27558,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,45,17.0,6,27559,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,45,17.0,6,27560,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,45,17.0,6,27561,0.67,0.5,0.6273408239700374
BGP_testbed_3,spine1,45,17.0,6,27562,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,17.0,6,27563,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,45,17.0,6,27564,0.75,0.75,0.75
BGP_testbed_3,spine4,45,17.0,6,27565,1.0,0.38,0.753968253968254
BGP_testbed_2,leaf1,45,17.0,7,27566,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,17.0,7,27567,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,17.0,7,27568,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,45,17.0,7,27569,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf6,45,17.0,7,27570,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,45,17.0,7,27571,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf8,45,17.0,7,27572,0.38,0.43,0.38904761904761903
BGP_testbed_2,spine1,45,17.0,7,27573,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine2,45,17.0,7,27574,0.8,0.57,0.7402597402597402
BGP_testbed_2,spine3,45,17.0,7,27575,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,17.0,7,27576,1.0,0.57,0.8689024390243902
BGP_testbed_3,leaf1,45,17.0,7,27577,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,17.0,7,27578,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf3,45,17.0,7,27579,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,17.0,7,27580,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,45,17.0,7,27581,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,45,17.0,7,27582,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,45,17.0,7,27583,0.67,0.5,0.6273408239700374
BGP_testbed_3,spine1,45,17.0,7,27584,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,17.0,7,27585,1.0,0.75,0.9375
BGP_testbed_3,spine3,45,17.0,7,27586,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine4,45,17.0,7,27587,1.0,0.62,0.8908045977011495
BGP_testbed_2,leaf1,45,17.0,8,27588,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,45,17.0,8,27589,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,17.0,8,27590,1.0,0.29,0.6712962962962963
BGP_testbed_2,leaf5,45,17.0,8,27591,0.67,0.29,0.5308743169398906
BGP_testbed_2,leaf6,45,17.0,8,27592,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,45,17.0,8,27593,0.75,0.43,0.6528340080971661
BGP_testbed_2,leaf8,45,17.0,8,27594,0.43,0.43,0.43
BGP_testbed_2,spine1,45,17.0,8,27595,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine2,45,17.0,8,27596,0.86,0.86,0.86
BGP_testbed_2,spine3,45,17.0,8,27597,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,17.0,8,27598,0.67,0.57,0.6472881355932204
BGP_testbed_3,leaf1,45,17.0,8,27599,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,17.0,8,27600,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf3,45,17.0,8,27601,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,45,17.0,8,27602,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,45,17.0,8,27603,1.0,0.75,0.9375
BGP_testbed_3,leaf7,45,17.0,8,27604,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,45,17.0,8,27605,0.6,0.75,0.625
BGP_testbed_3,spine1,45,17.0,8,27606,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,45,17.0,8,27607,1.0,0.75,0.9375
BGP_testbed_3,spine3,45,17.0,8,27608,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine4,45,17.0,8,27609,1.0,0.62,0.8908045977011495
BGP_testbed_2,leaf1,45,17.0,9,27610,0.75,0.43,0.6528340080971661
BGP_testbed_2,leaf2,45,17.0,9,27611,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf3,45,17.0,9,27612,0.75,0.43,0.6528340080971661
BGP_testbed_2,leaf5,45,17.0,9,27613,0.5,0.29,0.4367469879518072
BGP_testbed_2,leaf6,45,17.0,9,27614,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,45,17.0,9,27615,0.5,0.29,0.4367469879518072
BGP_testbed_2,leaf8,45,17.0,9,27616,0.57,0.57,0.57
BGP_testbed_2,spine1,45,17.0,9,27617,1.0,0.29,0.6712962962962963
BGP_testbed_2,spine2,45,17.0,9,27618,0.75,0.86,0.7696897374701672
BGP_testbed_2,spine3,45,17.0,9,27619,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,45,17.0,9,27620,0.67,0.57,0.6472881355932204
BGP_testbed_3,leaf1,45,17.0,9,27621,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,45,17.0,9,27622,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf3,45,17.0,9,27623,0.75,0.38,0.6277533039647577
BGP_testbed_3,leaf5,45,17.0,9,27624,1.0,0.5,0.8333333333333334
